,Unnamed: 0,date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,surface,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,name,x,y
4034,4034,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,9.0,9,9,5.75,1.75,Emu (JPN),4,F,121,,1:47.86,107.86,19.6,Akira Sugawara,Shoichiro Wada,,–,102,Harbinger (GB),Sourire (JPN),Special Week,Koji Maeda,,Fukushima,140.4802931871703,37.765457167516345
4035,4035,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,12.0,10,12,7.5,1.75,La Ruelle (JPN),5,M,121,,1:48.15,108.15,18.9,Yuichi Kitamura,Yoshito Yahagi,,–,98,Deep Impact (JPN),Kauai Lane (JPN),King Kamehameha,Shadai Race Horse Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4036,4036,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,16.0,11,16,8.75,1.25,Grand Bernadette (JPN),4,F,121,,1:48.36,108.36,6.2,Takeshi Yokoyama,Masahiro Otake,,–,95,Kizuna (JPN),Lovely Bernadette (USA),Wilburn,Dmm Dream Club Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4037,4037,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,4.0,12,4,9,0.3,Peisha Flower (JPN),4,F,121,,1:48.40,108.40,182.0,Manami Nagashima,Yasuyuki Takahashi,,–,95,Nishiken Mononofu (JPN),Peisha Flores (JPN),Victoire Pisa,Naoto Kitajo,,Fukushima,140.4802931871703,37.765457167516345
4038,4038,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,7.0,13,7,39,30,Huayuan (JPN),6,M,121,,1:53.40,113.40,59.0,Kazuki Kikuzawa,Kazuhiro Seishi,,–,–,Vincennes (JPN),Sakura Papyrus (JPN),Agnes Digital,Tsuyoshi Tanioka,,Fukushima,140.4802931871703,37.765457167516345
4039,4039,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,10.0,14,10,69,30,Kiminonawa Maria (JPN),4,F,121,,1:58.40,118.40,8.2,Katsuma Sameshima,Teruhiko Chida,,–,–,Harbinger (GB),Shadow Maria (JPN),Victoire Pisa,Kazuyoshi Urano,,Fukushima,140.4802931871703,37.765457167516345
4040,4040,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,13.0,BD,13,-,-,Light Quantum (JPN),4,F,121,,-,-,13.5,Hayato Yoshida,Koshiro Take,,–,–,Deep Impact (JPN),Illuminant (USA),Quality Road,Shadai Race Horse Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4041,4041,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,15.0,F,15,-,-,Shinryokuka (JPN),4,F,121,,-,-,6.2,Hatsuya Kowata,Masahiro Takeuchi,,–,–,Satono Diamond (JPN),Lei Carla (JPN),King Kamehameha,Kentaro Yui,,Fukushima,140.4802931871703,37.765457167516345
4042,4042,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,5.0,1,5,0,0,Off Trail (GB),3,C,123,,1:45.30,105.30,11.2,Hironobu Tanabe,Keiji Yoshimura,230713.97,–,110,Farhh (GB),Rose Trail (USA),Kingmambo,Godolphin,Slow to stride - in rear on inner - switched to outer and progress from halfway - ridden 2f out - driven and headway from over 1f out - ran on strongly final 110yds - led post,Fukushima,140.4802931871703,37.765457167516345
4043,4043,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,1.0,2,1,0.2,0.2,Sirius Colt (JPN),3,C,123,,1:45.33,105.33,6.4,Kosei Miura,Yoshitada Munakata,89786.14,–,110,Makfi (GB),Old Flame (JPN),Zenno Rob Roy,Masatake Iida,,Fukushima,140.4802931871703,37.765457167516345
4044,4044,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,4.0,3,4,1.5,1.25,Yamanin Ad Hoc (JPN),3,C,119,,1:45.55,105.55,7.7,Akihide Tsumura,Tetsuhide Tsuji,56031.41,–,103,Novellist (IRE),Yamanin Adorer (JPN),Daiwa Major,H Doi,,Fukushima,140.4802931871703,37.765457167516345
4045,4045,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,2.0,4,2,1.75,0.3,Meisho Yozora (JPN),3,F,112,,1:45.59,105.59,25.4,Yutaka Yoshida,Mizuki Takayanagi,34528.85,–,96,Greater London (JPN),Meisho Sally (JPN),Johannesburg,Yoshio Matsumoto,,Fukushima,140.4802931871703,37.765457167516345
4046,4046,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,12.0,5,12,3.5,1.75,Showman Fleet (JPN),3,C,119,,1:45.88,105.88,5.9,Akira Sugawara,Takahisa Tezuka,22833.59,–,99,Suave Richard (JPN),Scaif (FR),Siyouni,Juichi Hoshino,,Fukushima,140.4802931871703,37.765457167516345
4047,4047,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,9.0,6,9,4.25,.75,Lograr (JPN),3,C,119,,1:46.01,106.01,22.4,Yuichi Kitamura,Mikio Matsunaga,,–,97,Maurice (JPN),Dia De La Madre (JPN),King Kamehameha,Carrot Farm Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4048,4048,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,6.0,7,6,5.75,1.5,Win Maximum (JPN),3,C,121,,1:46.26,106.26,5.6,Masami Matsuoka,Yoshihiro Hatakeyama,,–,96,Kitasan Black (JPN),Cosmo Access (JPN),Roses In May,Win Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4049,4049,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,11.0,8,11,6.5,.75,Jun Gold (JPN),3,C,119,,1:46.38,106.38,20.2,Kiwamu Ogino,Yasuo Tomomichi,,–,93,Epiphaneia (JPN),Jun Top Hitomi (JPN),Zenno Rob Roy,Junji Kawai,,Fukushima,140.4802931871703,37.765457167516345
4050,4050,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,8.0,9,8,6.75,0.3,Satono Strasse (JPN),3,C,123,,1:46.42,106.42,5.1,Mirco Demuro,Yasuo Tomomichi,,–,96,Just A Way (JPN),Wonder Of Lips (GER),Champs Elysees,Hajime Satomi,,Fukushima,140.4802931871703,37.765457167516345
4051,4051,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,10.0,10,10,8.5,1.75,Mina De Oro (JPN),3,C,126,,1:46.72,106.72,19.2,Koji Nishizuka,Hideaki Fujiwara,,–,95,Rey De Oro (JPN),Golden Doc A (USA),Unusual Heat,Sunday Racing Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4052,4052,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,7.0,11,7,8.75,0.2,Allegro Brillante (JPN),3,C,123,,1:46.79,106.79,13.0,Kazuo Yokoyama,Yuki Uehara,,–,92,Deep Brillante (JPN),Centenary (JPN),French Deputy,Sunday Racing Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4053,4053,2024-06-30,JPN,Fukushima,07:45,Radio Nikkei Sho Handicap) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,3.0,12,3,11.75,3,Set Up (JPN),3,C,128,,1:47.26,107.26,13.3,Keita Tosaki,Yuichi Shikato,,–,91,Declaration Of War (USA),Three Arrow (JPN),Aldebaran,Masaru Shimada,,Fukushima,140.4802931871703,37.765457167516345
4054,4054,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,4.0,1,4,0,0,Red Radiance (JPN),5,H,126,,1:57.90,117.90,4.3,Keita Tosaki,Yasuo Tomomichi,242437.07,–,110,Deep Impact (JPN),Performada (ARG),Jump Start,Tokyo Horse Racing Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4055,4055,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,11.0,2,11,2,2,Kings Palace (JPN),5,H,126,,1:58.23,118.23,3.8,Masami Matsuoka,Hirofumi Toda,95522.39,–,106,King Kamehameha (JPN),Dubawi Heights GB,Dubawi,Shadai Race Horse Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4056,4056,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,7.0,3,7,2.25,0.3,Nocking Point (JPN),4,C,127,,1:58.28,118.28,20.0,Makoto Sugihara,Tetsuya Kimura,61684.12,–,106,Maurice (JPN),Cecchino (JPN),King Kamehameha,Sunday Racing Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4057,4057,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,8.0,4,8,2.5,0.3,Dandyism (JPN),8,G,126,,1:58.32,118.32,22.0,Kosei Miura,Kenji Nonaka,36199.6,–,104,Manhattan Cafe (JPN),Beauty Contest (IRE),Singspiel,Kanayama Holdings Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4058,4058,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,10.0,5,10,3,.5,Reframing (JPN),6,H,126,,1:58.40,118.40,5.5,Kyosuke Maruta,Ippo Sameshima,23947.43,–,103,King Halo (JPN),Healing (JPN),Battle Plan,Manabu Kuriyama,,Fukushima,140.4802931871703,37.765457167516345
4059,4059,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,2.0,6,2,3.5,0.3,Red Lammert (JPN),5,H,123,,1:58.48,118.48,35.0,Yutaka Yoshida,Sakae Kunieda,,–,100,Deep Impact (JPN),Queens Advice (ARG),Orpen,Tokyo Horse Racing Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4060,4060,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,6.0,7,6,3.75,0.3,Arata (JPN),7,H,128,,1:58.53,118.53,12.4,Norihiro Yokoyama,Yusuke Wada,,–,104,King Kamehameha (JPN),Sunshine (JPN),Hearts Cry,Takamitsu Murata,,Fukushima,140.4802931871703,37.765457167516345
4061,4061,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,1.0,8,1,5.75,2,North The World (JPN),6,H,121,,1:58.86,118.86,50.0,Yoshitomi Shibata,Makoto Saito,,–,93,Deep Impact (JPN),Path Of Dreams (USA),Giants Causeway,Three H Racing Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4062,4062,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,3.0,9,3,6,0.2,Born This Way (JPN),5,H,123,,1:58.93,118.93,7.3,Takuya Kowata,Koji Maki,,–,95,Hearts Cry (JPN),Windhuk (GER),Platini,Osamu Hirata,,Fukushima,140.4802931871703,37.765457167516345
4063,4063,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,5.0,10,5,6.25,0.3,Curren Leciel Bleu (JPN),6,H,126,,1:58.94,118.94,11.7,Hironobu Tanabe,Shogo Yasuda,,–,97,Harbinger (GB),Curren Che Carina (JPN),Hearts Cry,Takashi Suzuki,,Fukushima,140.4802931871703,37.765457167516345
4064,4064,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,9.0,11,9,7,.75,Babbitt (JPN),7,H,126,,1:59.07,119.07,29.0,Hiroyuki Uchida,Tamio Hamada,,–,96,Nakayama Festa (JPN),Art Ryoko (JPN),Taiki Shuttle,Naoya Miyata,,Fukushima,140.4802931871703,37.765457167516345
4065,4065,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,12.0,12,12,9.5,2.5,Dantes View (JPN),5,H,121,,1:59.48,119.48,67.0,Shu Ishibashi,Yasuo Tomomichi,,–,86,King Kamehameha (JPN),Crow Canyon (JPN),French Deputy,Kaneko Makoto Holdings Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4066,4066,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,14.0,13,14,9.75,0.2,Feengrotten (JPN),5,G,128,,1:59.56,119.56,35.0,Yukito Ishikawa,Hiroshi Miyamoto,,–,92,Black Tide (JPN),Pixie Hollow (JPN),King Halo,Sunday Racing Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4067,4067,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,15.0,14,15,11.75,2,Seiun Platina (JPN),5,H,121,,1:59.86,119.86,19.7,Yusuke Hara,Naoto Chiba,,–,81,Mikki Isle (JPN),Gold Grace (JPN),Helissio,Shigeyuki Nishiyama,,Fukushima,140.4802931871703,37.765457167516345
4068,4068,2024-07-07,JPN,Fukushima,07:45,Tanabata Sho Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,13.0,15,13,41.75,30,Glengarry (JPN),9,G,117,,2:04.86,124.86,234.0,Genki Maruyama,Kiyoshi Hagiwara,,–,–,Harbinger (GB),Aigrette (JPN),Sunday Silence,Katsumi Yoshida,,Fukushima,140.4802931871703,37.765457167516345
4069,4069,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,6.0,1,6,0,0,Arata (JPN),7,H,127,,2:00.70,120.70,12.6,Takuya Ono,Yusuke Wada,242670.97,–,114,King Kamehameha (JPN),Sunshine (JPN),Hearts Cry,Takamitsu Murata,,Fukushima,140.4802931871703,37.765457167516345
4070,4070,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,1.0,2,1,1,1,Verehrung (JPN),4,F,115,,2:00.87,120.87,11.2,Yuji Tannai,Shoichiro Wada,95589.22,–,100,Gold Ship (JPN),Meine Pauline (JPN),Special Week,Thoroughbred Club Ruffian Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4071,4071,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,11.0,3,11,1.5,.5,Dandyism (JPN),8,G,126,,2:00.95,120.95,7.0,Kosei Miura,Kenji Nonaka,61717.53,–,110,Manhattan Cafe (JPN),Beauty Contest (IRE),Singspiel,Kanayama Holdings Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4072,4072,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,5.0,4,5,1.75,0.2,Kurino Premium (JPN),7,M,122,,2:01.03,121.03,29.0,Masami Matsuoka,Shinichi Ito,36199.6,–,106,Orfevre (JPN),Dancing Queen (JPN),Giants Causeway,Yoriko Kurimoto,,Fukushima,140.4802931871703,37.765457167516345
4073,4073,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,13.0,5,13,2,0.3,Shonan Magma (JPN),5,H,126,,2:01.03,121.03,50.0,Yoshitomi Shibata,Tomohito Ozeki,23947.43,–,109,The Factor (USA),Red Mearas (JPN),Stay Gold,Tetsuhide Kunimoto,,Fukushima,140.4802931871703,37.765457167516345
4074,4074,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,2.0,6,2,2.5,.5,Empire Waist (JPN),5,M,117,,2:01.12,121.12,12.8,Akihide Tsumura,Yoichi Kuroiwa,,–,99,Duramente (JPN),Roman Empress (IRE),Sadlers Wells,Katsumi Yoshida,,Fukushima,140.4802931871703,37.765457167516345
4075,4075,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,3.0,7,3,3.25,.75,Doctor Dolittle (JPN),4,C,123,,2:01.24,121.24,3.7,Hideaki Miyuki,Teiichi Konno,,–,103,Declaration Of War (USA),Brookdale (JPN),King Kamehameha,Tatsuo Tanikake,,Fukushima,140.4802931871703,37.765457167516345
4076,4076,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,12.0,8,12,3.5,0.2,Ask Wild More (JPN),5,H,119,,2:01.32,121.32,163.0,Ryoya Kozaki,Hideaki Fujiwara,,–,99,Kizuna (JPN),La Seleccion (JPN),Zenno Rob Roy,Hirosaki Toshihiro Hd Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4077,4077,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,7.0,9,7,6,2.5,Tagano Passion (JPN),6,M,115,,2:01.70,121.70,59.0,Hayato Yoshida,Koshiro Take,,–,90,King Kamehameha (JPN),Admire Silk (JPN),Symboli Kris S,Ryoji Yagi,,Fukushima,140.4802931871703,37.765457167516345
4078,4078,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,4.0,10,4,6.75,.75,Fly Like Bird (JPN),7,G,126,,2:01.83,121.83,5.0,Atsuya Nishimura,Yuichi Fukunaga,,–,99,Screen Hero (JPN),Sing Like Bird (JPN),Symboli Kris S,Yoshiro Kubota,,Fukushima,140.4802931871703,37.765457167516345
4079,4079,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,15.0,11,15,9.25,2.5,Season Rich (JPN),4,C,123,,2:02.24,122.24,93.0,Heart Kameda,Takashi Kubota,,–,91,Duramente (JPN),Ever Charmant (JPN),Hearts Cry,Yutaka Uda,,Fukushima,140.4802931871703,37.765457167516345
4080,4080,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,14.0,12,14,10.75,1.5,Satono Ailes DOr (JPN),8,H,123,,2:02.49,122.49,42.0,Hollie Doyle,Sakae Kunieda,,–,88,Deep Impact (JPN),Misericorde GB,Fasliyev,Hajime Satomi,,Fukushima,140.4802931871703,37.765457167516345
4081,4081,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,10.0,13,10,12.25,1.5,Win Shukran (JPN),6,H,121,,2:02.74,122.74,18.6,Genki Maruyama,Yuichi Shikato,,–,83,Screen Hero (JPN),Excuse (JPN),Boston Harbor,Win Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4082,4082,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,16.0,14,16,13,.75,Sirius Colt (JPN),3,C,119,,2:02.87,122.87,9.4,Riki Takasugi,Yoshitada Munakata,,–,82,Makfi (GB),Old Flame (JPN),Zenno Rob Roy,Masatake Iida,,Fukushima,140.4802931871703,37.765457167516345
4083,4083,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,9.0,15,9,19,6,Galaxy Knight (JPN),5,H,123,,2:03.87,123.87,8.6,Kazuki Kikuzawa,Takanori Kikuzawa,,–,70,Duramente (JPN),Angelic (JPN),Symboli Kris S,Lion Race Horse Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4084,4084,2024-11-10,JPN,Fukushima,06:20,Fukushima Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,16,8.0,16,8,19.5,.5,Bellagiosonodalove (JPN),4,C,117,,2:03.95,123.95,73.0,Yusaku Kokubun,Kensuke Ogura,,–,63,Logotype (JPN),Veiled Chris (JPN),Symboli Kris S,Shorai Hayashida,,Fukushima,140.4802931871703,37.765457167516345
4085,4085,2023-08-17,JPN,Mombetsu,11:07,Breeders Gold Cup (Local (3yo+) (Fillies & Mares) (Dirt),Flat,,Grade 3,,3yo+,F & M,1m2f,10f,2000,Standard,AW,5,6.0,1,6,0,0,Teleos Bell (JPN),6,M,123,,2:08.50,128.50,,Teruo Eda,Toshiaki Tajima,195115.81,–,–,Kizuna (JPN),Early Spring (JPN),Kurofune,Mieko Suzuki,,Mombetsu,142.00801180716064,42.53760022904322
4086,4086,2023-08-17,JPN,Mombetsu,11:07,Breeders Gold Cup (Local (3yo+) (Fillies & Mares) (Dirt),Flat,,Grade 3,,3yo+,F & M,1m2f,10f,2000,Standard,AW,5,2.0,2,2,4,4,Paraiba Tourmaline (USA),3,F,119,,2:09.17,129.17,,Keita Tosaki,Toru Hayashi,54632.43,–,–,Malibu Moon (USA),Private Jet (USA),Smart Strike,Unknown,,Mombetsu,142.00801180716064,42.53760022904322
4087,4087,2023-08-17,JPN,Mombetsu,11:07,Breeders Gold Cup (Local (3yo+) (Fillies & Mares) (Dirt),Flat,,Grade 3,,3yo+,F & M,1m2f,10f,2000,Standard,AW,5,1.0,3,1,6.5,2.5,Colorful Cube (JPN),4,F,121,,2:09.58,129.58,,Katsuma Sameshima,Tomokazu Takano,40974.32,–,–,Drefong (USA),Colorful Days (JPN),Fuji Kiseki,G1 Racing Co Ltd,,Mombetsu,142.00801180716064,42.53760022904322
4088,4088,2023-08-17,JPN,Mombetsu,11:07,Breeders Gold Cup (Local (3yo+) (Fillies & Mares) (Dirt),Flat,,Grade 3,,3yo+,F & M,1m2f,10f,2000,Standard,AW,5,7.0,4,7,8.5,2,Pretty Chance (JPN),6,M,126,,2:09.92,129.92,,Akatsuki Tomita,Kenji Nonaka,27316.21,–,–,Symboli Kris S (USA),Future Sunday (JPN),Sunday Silence,Hirosaki Toshihiro Hd Co Ltd,,Mombetsu,142.00801180716064,42.53760022904322
4089,4089,2023-08-17,JPN,Mombetsu,11:07,Breeders Gold Cup (Local (3yo+) (Fillies & Mares) (Dirt),Flat,,Grade 3,,3yo+,F & M,1m2f,10f,2000,Standard,AW,5,4.0,5,4,11.5,3,Uwasano Shibuko (JPN),5,M,121,,2:10.42,130.42,,Masaaki Kuwamura,Masataka Sakuma,13658.11,–,–,Ill Have Another (USA),Smart Sympathy (JPN),Dance In The Dark,Unknown,,Mombetsu,142.00801180716064,42.53760022904322
4090,4090,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,13.0,1,13,0,0,Lemon Pop (USA),5,H,126,,1:22.50,82.50,1.6,Keita Tosaki,Hiroyasu Tanaka,255331.07,–,115,Lemon Drop Kid (USA),Unreachable (USA),Giants Causeway,Godolphin,Settled behind leaders - moved up to leaders travelling well 2f out - soon led and a few lengths clear 1f out - ridden entering final furlong - kept on well and always doing enough,Tokyo,139.4860812868083,35.66254653064314
4091,4091,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,6.0,2,6,.5,.5,Gilded Mirror (JPN),6,M,121,,1:22.58,82.58,5.1,Kosei Miura,Mikio Matsunaga,101724.57,–,109,Orfevre (JPN),Titan Queen (USA),Tiznow,Silk Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
